manifest_version,item_id,lighting_type,classification_basis,verification_status,source,source_group,catalog,canonical_category_zh,name_en,name_zh,width_cm,depth_cm,height_cm,glb_url,thumbnail_url,image_url_side,image_url_angle_45,object_key,checksum,checksum_algo,license,style_primary,style_secondary
1.0,abo-table-lamps-11-amazon-brand-ravenna-home-textured-ceramic-base-table-lamp-with-led-light-bulb-18-h-silver-20465-002,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,"Amazon Brand – Ravenna Home Textured Ceramic Base Table Lamp with LED Light Bulb, 18""H, Silver - 20465-002","Ravenna 家用紋理陶瓷底座檯燈帶 LED 燈泡，45.72 釐米高, 20465-002",23.50,23.50,36.80,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-table-lamps-11-amazon-brand-ravenna-home-textured-ceramic-base-table-lamp-with-led-light-bulb-18-h-silver-20465-002.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-table-lamps/abo-table-lamps-11-amazon-brand-ravenna-home-textured-ceramic-base-table-lamp-with-led-light-bulb-18-h-silver-20465-002.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-table-lamps/abo-table-lamps-11-amazon-brand-ravenna-home-textured-ceramic-base-table-lamp-with-led-light-bulb-18-h-silver-20465-002.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-table-lamps/abo-table-lamps-11-amazon-brand-ravenna-home-textured-ceramic-base-table-lamp-with-led-light-bulb-18-h-silver-20465-002.png,models/abo/furniture/abo-table-lamps-11-amazon-brand-ravenna-home-textured-ceramic-base-table-lamp-with-led-light-bulb-18-h-silver-20465-002.glb,3c89fa6ed5ffdffd4f364ff7991c799b,s3-etag,catalog-origin,contemporary,minimalist
1.0,abo-table-lamps-110-amazon-brand-ravenna-home-mid-century-modern-white-ceramic-table-lamp-with-led-light-bulb-21-inches-yellow-shade,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,"Amazon Brand – Ravenna Home Mid Century Modern White Ceramic Table Lamp With LED Light Bulb - 21 Inches, Yellow Shade","Ravenna Home 中世紀現代白色陶瓷檯燈帶 LED 燈泡，21 英寸（約 53.3 釐米）高, 21208-003",27.70,27.70,53.70,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-table-lamps-110-amazon-brand-ravenna-home-mid-century-modern-white-ceramic-table-lamp-with-led-light-bulb-21-inches-yellow-shade.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-table-lamps/abo-table-lamps-110-amazon-brand-ravenna-home-mid-century-modern-white-ceramic-table-lamp-with-led-light-bulb-21-inches-yellow-shade.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-table-lamps/abo-table-lamps-110-amazon-brand-ravenna-home-mid-century-modern-white-ceramic-table-lamp-with-led-light-bulb-21-inches-yellow-shade.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-table-lamps/abo-table-lamps-110-amazon-brand-ravenna-home-mid-century-modern-white-ceramic-table-lamp-with-led-light-bulb-21-inches-yellow-shade.png,models/abo/furniture/abo-table-lamps-110-amazon-brand-ravenna-home-mid-century-modern-white-ceramic-table-lamp-with-led-light-bulb-21-inches-yellow-shade.glb,1001a575618a9e027d369d0f2100b45d,s3-etag,catalog-origin,mid_century,modern
1.0,abo-table-lamps-111-amazon-brand-ravenna-home-table-lamp-with-diamond-patterned-ceramic-base-and-led-light-bulb-18-25-h-dark-denim-blue,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,"Amazon Brand – Ravenna Home Table Lamp with Diamond Patterned Ceramic Base and LED Light Bulb, 18.25""H, Dark Denim Blue","Amazon Brand – Ravenna Home 檯燈帶鑽石圖案陶瓷底座和 LED 燈泡,18.25 英寸(約 47.6 釐米)高,深牛仔藍",20.70,20.70,46.10,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-table-lamps-111-amazon-brand-ravenna-home-table-lamp-with-diamond-patterned-ceramic-base-and-led-light-bulb-18-25-h-dark-denim-blue.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-table-lamps/abo-table-lamps-111-amazon-brand-ravenna-home-table-lamp-with-diamond-patterned-ceramic-base-and-led-light-bulb-18-25-h-dark-denim-blue.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-table-lamps/abo-table-lamps-111-amazon-brand-ravenna-home-table-lamp-with-diamond-patterned-ceramic-base-and-led-light-bulb-18-25-h-dark-denim-blue.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-table-lamps/abo-table-lamps-111-amazon-brand-ravenna-home-table-lamp-with-diamond-patterned-ceramic-base-and-led-light-bulb-18-25-h-dark-denim-blue.png,models/abo/furniture/abo-table-lamps-111-amazon-brand-ravenna-home-table-lamp-with-diamond-patterned-ceramic-base-and-led-light-bulb-18-25-h-dark-denim-blue.glb,55737029b13407973ad5de54b3d67b17,s3-etag,catalog-origin,contemporary,minimalist
1.0,abo-table-lamps-112-amazon-brand-rivet-mid-century-modern-square-pillar-living-room-table-lamp-with-led-light-bulb-10-5-x-10-5-x-18-inches-white-marble-and-brass,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,"Amazon Brand – Rivet Mid-Century Modern Square Pillar Living Room Table Lamp With LED Light Bulb - 10.5 x 10.5 x 18 Inches, White Marble and Brass",鉚釘 mid-century 大理石黃銅燈帶燈泡25.4 CM 高白色和黃銅,22.90,22.90,41.70,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-table-lamps-112-amazon-brand-rivet-mid-century-modern-square-pillar-living-room-table-lamp-with-led-light-bulb-10-5-x-10-5-x-18-inches-white-marble-and-brass.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-table-lamps/abo-table-lamps-112-amazon-brand-rivet-mid-century-modern-square-pillar-living-room-table-lamp-with-led-light-bulb-10-5-x-10-5-x-18-inches-white-marble-and-brass.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-table-lamps/abo-table-lamps-112-amazon-brand-rivet-mid-century-modern-square-pillar-living-room-table-lamp-with-led-light-bulb-10-5-x-10-5-x-18-inches-white-marble-and-brass.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-table-lamps/abo-table-lamps-112-amazon-brand-rivet-mid-century-modern-square-pillar-living-room-table-lamp-with-led-light-bulb-10-5-x-10-5-x-18-inches-white-marble-and-brass.png,models/abo/furniture/abo-table-lamps-112-amazon-brand-rivet-mid-century-modern-square-pillar-living-room-table-lamp-with-led-light-bulb-10-5-x-10-5-x-18-inches-white-marble-and-brass.glb,ec17c289caf0259b3dce96a8f5e4f626,s3-etag,catalog-origin,mid_century,minimalist
1.0,abo-table-lamps-113-amazon-brand-stone-beam-textured-ceramic-table-lamp-bulb-included-16-75-h-blue,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,"Amazon Brand – Stone & Beam Textured Ceramic Table Lamp, Bulb Included, 16.75""H, Blue","Amazon Brand – Stone & Beam 紋理陶瓷檯燈,含燈泡,16.75 英寸(約 41.9 釐米)高,藍色",23.50,23.50,35.60,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-table-lamps-113-amazon-brand-stone-beam-textured-ceramic-table-lamp-bulb-included-16-75-h-blue.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-table-lamps/abo-table-lamps-113-amazon-brand-stone-beam-textured-ceramic-table-lamp-bulb-included-16-75-h-blue.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-table-lamps/abo-table-lamps-113-amazon-brand-stone-beam-textured-ceramic-table-lamp-bulb-included-16-75-h-blue.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-table-lamps/abo-table-lamps-113-amazon-brand-stone-beam-textured-ceramic-table-lamp-bulb-included-16-75-h-blue.png,models/abo/furniture/abo-table-lamps-113-amazon-brand-stone-beam-textured-ceramic-table-lamp-bulb-included-16-75-h-blue.glb,d56c5ef04f53447bac2e97129871df27-2,s3-etag,catalog-origin,japandi,minimalist
1.0,abo-table-lamps-114-rivet-modern-ceramic-table-lamp-hw-t3611l,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,"Rivet Modern Ceramic Table Lamp, HW-T3611L","書桌與電腦桌 - Rivet Modern Ceramic Table Lamp, HW-T3611L",35.50,35.50,58.20,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-table-lamps-114-rivet-modern-ceramic-table-lamp-hw-t3611l.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-table-lamps/abo-table-lamps-114-rivet-modern-ceramic-table-lamp-hw-t3611l.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-table-lamps/abo-table-lamps-114-rivet-modern-ceramic-table-lamp-hw-t3611l.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-table-lamps/abo-table-lamps-114-rivet-modern-ceramic-table-lamp-hw-t3611l.png,models/abo/furniture/abo-table-lamps-114-rivet-modern-ceramic-table-lamp-hw-t3611l.glb,461f130e0870a072f062dbb8f700705d,s3-etag,catalog-origin,contemporary,minimalist
1.0,abo-table-lamps-115-amazon-brand-stone-beam-table-lamp-18-h-antique-blue,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,"Amazon Brand – Stone & Beam Table Lamp, 18""H, Antique Blue","Amazon Brand - Stone & Beam 檯燈,45.72 cm 高,古藍色",24.80,24.80,36.80,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-table-lamps-115-amazon-brand-stone-beam-table-lamp-18-h-antique-blue.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-table-lamps/abo-table-lamps-115-amazon-brand-stone-beam-table-lamp-18-h-antique-blue.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-table-lamps/abo-table-lamps-115-amazon-brand-stone-beam-table-lamp-18-h-antique-blue.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-table-lamps/abo-table-lamps-115-amazon-brand-stone-beam-table-lamp-18-h-antique-blue.png,models/abo/furniture/abo-table-lamps-115-amazon-brand-stone-beam-table-lamp-18-h-antique-blue.glb,48da51d08125a3e9a534ade0f1dcf987,s3-etag,catalog-origin,japandi,minimalist
1.0,abo-table-lamps-116-amazon-brand-stone-beam-table-lamp-18-h-gray,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,"Amazon Brand – Stone & Beam Table Lamp, 18""H, Gray","Amazon Brand - Stone & Beam 檯燈,45.72 cm 高,灰色",24.80,24.80,36.80,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-table-lamps-116-amazon-brand-stone-beam-table-lamp-18-h-gray.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-table-lamps/abo-table-lamps-116-amazon-brand-stone-beam-table-lamp-18-h-gray.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-table-lamps/abo-table-lamps-116-amazon-brand-stone-beam-table-lamp-18-h-gray.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-table-lamps/abo-table-lamps-116-amazon-brand-stone-beam-table-lamp-18-h-gray.png,models/abo/furniture/abo-table-lamps-116-amazon-brand-stone-beam-table-lamp-18-h-gray.glb,c3eca727b6e582da73cb5635d413d0c6,s3-etag,catalog-origin,minimalist,japandi
1.0,abo-table-lamps-117-amazon-brand-rivet-table-lamp-with-textured-ceramic-base-bulb-included-20-h-white,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,"Amazon Brand – Rivet Table Lamp with Textured Ceramic Base, Bulb Included, 20""H, White","Amazon Brand – 鉚釘檯燈帶紋理陶瓷底座,含燈泡,50.8 釐米高,白色",26.00,26.00,34.30,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-table-lamps-117-amazon-brand-rivet-table-lamp-with-textured-ceramic-base-bulb-included-20-h-white.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-table-lamps/abo-table-lamps-117-amazon-brand-rivet-table-lamp-with-textured-ceramic-base-bulb-included-20-h-white.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-table-lamps/abo-table-lamps-117-amazon-brand-rivet-table-lamp-with-textured-ceramic-base-bulb-included-20-h-white.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-table-lamps/abo-table-lamps-117-amazon-brand-rivet-table-lamp-with-textured-ceramic-base-bulb-included-20-h-white.png,models/abo/furniture/abo-table-lamps-117-amazon-brand-rivet-table-lamp-with-textured-ceramic-base-bulb-included-20-h-white.glb,e19dbd9116b141e6e88e7ecb25fcaebe,s3-etag,catalog-origin,minimalist,contemporary
1.0,abo-table-lamps-118-amazon-brand-stone-beam-ceramic-table-lamp-18-h-crackle-dark-blue,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,"Amazon Brand – Stone & Beam Ceramic Table Lamp, 18""H, Crackle Dark Blue","Amazon Brand - Stone & Beam 陶瓷檯燈,45.72 cm 高,裂紋深藍色",23.50,23.50,36.80,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-table-lamps-118-amazon-brand-stone-beam-ceramic-table-lamp-18-h-crackle-dark-blue.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-table-lamps/abo-table-lamps-118-amazon-brand-stone-beam-ceramic-table-lamp-18-h-crackle-dark-blue.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-table-lamps/abo-table-lamps-118-amazon-brand-stone-beam-ceramic-table-lamp-18-h-crackle-dark-blue.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-table-lamps/abo-table-lamps-118-amazon-brand-stone-beam-ceramic-table-lamp-18-h-crackle-dark-blue.png,models/abo/furniture/abo-table-lamps-118-amazon-brand-stone-beam-ceramic-table-lamp-18-h-crackle-dark-blue.glb,988432980580fe2bb7c48d8ea71e2710,s3-etag,catalog-origin,contemporary,minimalist
1.0,abo-table-lamps-119-amazon-brand-ravenna-home-chevron-patterned-table-lamp-bulb-included-15-h-gibraltar-sea-blue,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,"Amazon Brand – Ravenna Home Chevron-Patterned Table Lamp, Bulb Included, 15""H, Gibraltar Sea Blue","Amazon Brand – Ravenna Home 雪佛龍圖案檯燈,含燈泡,15 英寸(約 38.6 釐米)高,直布羅陀海藍色",20.30,20.30,38.90,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-table-lamps-119-amazon-brand-ravenna-home-chevron-patterned-table-lamp-bulb-included-15-h-gibraltar-sea-blue.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-table-lamps/abo-table-lamps-119-amazon-brand-ravenna-home-chevron-patterned-table-lamp-bulb-included-15-h-gibraltar-sea-blue.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-table-lamps/abo-table-lamps-119-amazon-brand-ravenna-home-chevron-patterned-table-lamp-bulb-included-15-h-gibraltar-sea-blue.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-table-lamps/abo-table-lamps-119-amazon-brand-ravenna-home-chevron-patterned-table-lamp-bulb-included-15-h-gibraltar-sea-blue.png,models/abo/furniture/abo-table-lamps-119-amazon-brand-ravenna-home-chevron-patterned-table-lamp-bulb-included-15-h-gibraltar-sea-blue.glb,d352686bfe06e19e50d34c47c2ff85aa,s3-etag,catalog-origin,contemporary,minimalist
1.0,abo-table-lamps-12-urban-living-adesso-af43232-l-mpara,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,Urban Living Adesso af43232 lámpara,桌燈 - Urban Living Adesso af43232 lámpara,21.00,27.30,53.60,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-table-lamps-12-urban-living-adesso-af43232-l-mpara.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-table-lamps/abo-table-lamps-12-urban-living-adesso-af43232-l-mpara.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-table-lamps/abo-table-lamps-12-urban-living-adesso-af43232-l-mpara.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-table-lamps/abo-table-lamps-12-urban-living-adesso-af43232-l-mpara.png,models/abo/furniture/abo-table-lamps-12-urban-living-adesso-af43232-l-mpara.glb,d3bbc69d1938b84bbfc37c3c01d2f4e0,s3-etag,catalog-origin,modern,industrial
1.0,abo-table-lamps-120-amazon-brand-rivet-mid-century-modern-metal-starburst-table-lamp-led-bulb-included-24-5-h-polished-nickel,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,"Amazon Brand – Rivet Mid-Century Modern Metal Starburst Table Lamp, LED Bulb Included, 24.5""H, Polished Nickel","床 - Amazon Brand – Rivet Mid-Century Modern Metal Starburst Table Lamp, LED Bulb Included, 24.5""H, Polished Nickel",30.30,30.30,61.80,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-table-lamps-120-amazon-brand-rivet-mid-century-modern-metal-starburst-table-lamp-led-bulb-included-24-5-h-polished-nickel.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-table-lamps/abo-table-lamps-120-amazon-brand-rivet-mid-century-modern-metal-starburst-table-lamp-led-bulb-included-24-5-h-polished-nickel.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-table-lamps/abo-table-lamps-120-amazon-brand-rivet-mid-century-modern-metal-starburst-table-lamp-led-bulb-included-24-5-h-polished-nickel.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-table-lamps/abo-table-lamps-120-amazon-brand-rivet-mid-century-modern-metal-starburst-table-lamp-led-bulb-included-24-5-h-polished-nickel.png,models/abo/furniture/abo-table-lamps-120-amazon-brand-rivet-mid-century-modern-metal-starburst-table-lamp-led-bulb-included-24-5-h-polished-nickel.glb,fc0e735c39da328b070661369391db84,s3-etag,catalog-origin,mid_century,modern
1.0,abo-table-lamps-13-amazon-brand-rivet-mediados-de-siglo-moderna-l-mpara-de-mesa-de-cer-mica-de-rayas-cruzadas-con-foco-led-21-pulgadas-color-blanco,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,"Amazon Brand - Rivet mediados de siglo Moderna lámpara de mesa de cerámica de rayas cruzadas con foco LED, 21 pulgadas, color blanco","桌燈 - Amazon Brand - Rivet mediados de siglo Moderna lámpara de mesa de cerámica de rayas cruzadas con foco LED, 21 pulgadas, color blanco",33.40,18.20,54.30,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-table-lamps-13-amazon-brand-rivet-mediados-de-siglo-moderna-l-mpara-de-mesa-de-cer-mica-de-rayas-cruzadas-con-foco-led-21-pulgadas-color-blanco.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-table-lamps/abo-table-lamps-13-amazon-brand-rivet-mediados-de-siglo-moderna-l-mpara-de-mesa-de-cer-mica-de-rayas-cruzadas-con-foco-led-21-pulgadas-color-blanco.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-table-lamps/abo-table-lamps-13-amazon-brand-rivet-mediados-de-siglo-moderna-l-mpara-de-mesa-de-cer-mica-de-rayas-cruzadas-con-foco-led-21-pulgadas-color-blanco.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-table-lamps/abo-table-lamps-13-amazon-brand-rivet-mediados-de-siglo-moderna-l-mpara-de-mesa-de-cer-mica-de-rayas-cruzadas-con-foco-led-21-pulgadas-color-blanco.png,models/abo/furniture/abo-table-lamps-13-amazon-brand-rivet-mediados-de-siglo-moderna-l-mpara-de-mesa-de-cer-mica-de-rayas-cruzadas-con-foco-led-21-pulgadas-color-blanco.glb,6245564014225e028137b15382984bc3,s3-etag,catalog-origin,mid_century,minimalist
1.0,abo-table-lamps-14-white-table-lamp,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,White Table Lamp,桌燈 - White Table Lamp,28.20,28.00,55.90,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-table-lamps-14-white-table-lamp.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-table-lamps/abo-table-lamps-14-white-table-lamp.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-table-lamps/abo-table-lamps-14-white-table-lamp.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-table-lamps/abo-table-lamps-14-white-table-lamp.png,models/abo/furniture/abo-table-lamps-14-white-table-lamp.glb,7f841b6ccad5e97eb1784130ee487b38,s3-etag,catalog-origin,minimalist,japandi
1.0,abo-table-lamps-15-amazon-brand-ravenna-home-traditional-ribbed-ceramic-table-lamp-led-bulb-included-22-5-h-blueprint-blue,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,"Amazon Brand – Ravenna Home Traditional Ribbed Ceramic Table Lamp, LED Bulb Included, 22.5""H, Blueprint Blue","桌燈 - Amazon Brand – Ravenna Home Traditional Ribbed Ceramic Table Lamp, LED Bulb Included, 22.5""H, Blueprint Blue",32.90,32.90,57.00,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-table-lamps-15-amazon-brand-ravenna-home-traditional-ribbed-ceramic-table-lamp-led-bulb-included-22-5-h-blueprint-blue.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-table-lamps/abo-table-lamps-15-amazon-brand-ravenna-home-traditional-ribbed-ceramic-table-lamp-led-bulb-included-22-5-h-blueprint-blue.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-table-lamps/abo-table-lamps-15-amazon-brand-ravenna-home-traditional-ribbed-ceramic-table-lamp-led-bulb-included-22-5-h-blueprint-blue.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-table-lamps/abo-table-lamps-15-amazon-brand-ravenna-home-traditional-ribbed-ceramic-table-lamp-led-bulb-included-22-5-h-blueprint-blue.png,models/abo/furniture/abo-table-lamps-15-amazon-brand-ravenna-home-traditional-ribbed-ceramic-table-lamp-led-bulb-included-22-5-h-blueprint-blue.glb,ce98c8b079b356f4653fe13365277978,s3-etag,catalog-origin,american_classic,contemporary
